account_value,datadate,daily_return,Date
1443740.1584156484,20190221,-0.0011979140693888501,2019-02-21
1452182.9345698017,20190222,0.0058478501861569665,2019-02-22
1450202.2458702775,20190225,-0.0013639388346833314,2019-02-25
1450481.6626791302,20190226,0.00019267437328029935,2019-02-26
1434201.4026930856,20190227,-0.011224037093977457,2019-02-27
1425030.7178807857,20190228,-0.0063942796284256476,2019-02-28
1429552.6905382457,20190301,0.00317324574180744,2019-03-01
1405677.5082583793,20190304,-0.01670115584958054,2019-03-04
1410423.9999515219,20190305,0.003376657636802838,2019-03-05
1405631.6444145849,20190306,-0.003397811960872521,2019-03-06
1393196.8186521428,20190307,-0.008846432713615293,2019-03-07
1392320.606364996,20190308,-0.0006289221130970635,2019-03-08
1413003.3709135868,20190311,0.014854886478042229,2019-03-11
1419228.330517896,20190312,0.004405481071346973,2019-03-12
1432065.1126098153,20190313,0.009044902653003728,2019-03-13
1435747.8441174615,20190314,0.0025716229487182662,2019-03-14
1444045.5548809057,20190315,0.005779364947293253,2019-03-15
1447414.885316639,20190318,0.0023332577177672675,2019-03-18
1446192.3759298252,20190319,-0.0008446157347250516,2019-03-19
1436340.182619159,20190320,-0.006812505358653742,2019-03-20
1446711.4753952718,20190321,0.00722063818976415,2019-03-21
1427886.0216384071,20190322,-0.01301258341904088,2019-03-22
1424614.7813705485,20190325,-0.0022909673589388557,2019-03-25
1429423.7086518644,20190326,0.0033755983331082984,2019-03-26
1423745.68569474,20190327,-0.003972246243543642,2019-03-27
1430306.0147972628,20190328,0.004607795597513453,2019-03-28
1444111.5228131514,20190329,0.009652135887749491,2019-03-29
1445565.7889538594,20190401,0.0010070317407862017,2019-04-01
1428621.0998750422,20190402,-0.01172183874874333,2019-04-02
1427192.4884809854,20190403,-0.0009999932061635075,2019-04-03
1427192.4884809854,20190404,0.0,2019-04-04
1427192.4884809854,20190405,0.0,2019-04-05
1427190.1454156772,20190408,-1.6417304092852802e-06,2019-04-08
1427066.072721639,20190409,-8.693494306755145e-05,2019-04-09
1427066.072721639,20190410,0.0,2019-04-10
1427066.072721639,20190411,0.0,2019-04-11
1427066.072721639,20190412,0.0,2019-04-12
1427066.072721639,20190415,0.0,2019-04-15
1427066.072721639,20190416,0.0,2019-04-16
1427066.072721639,20190417,0.0,2019-04-17
1427066.072721639,20190418,0.0,2019-04-18
1427066.072721639,20190422,0.0,2019-04-22
1427066.072721639,20190423,0.0,2019-04-23
1427066.072721639,20190424,0.0,2019-04-24
1427066.072721639,20190425,0.0,2019-04-25
1427066.072721639,20190426,0.0,2019-04-26
1427066.072721639,20190429,0.0,2019-04-29
1427066.072721639,20190430,0.0,2019-04-30
1427066.072721639,20190501,0.0,2019-05-01
1427066.072721639,20190502,0.0,2019-05-02
1427066.072721639,20190503,0.0,2019-05-03
1427066.072721639,20190506,0.0,2019-05-06
1427066.072721639,20190507,0.0,2019-05-07
1427066.072721639,20190508,0.0,2019-05-08
1427066.072721639,20190509,0.0,2019-05-09
1427066.072721639,20190510,0.0,2019-05-10
1427066.072721639,20190513,0.0,2019-05-13
1427066.072721639,20190514,0.0,2019-05-14
1427066.072721639,20190515,0.0,2019-05-15
1427066.072721639,20190516,0.0,2019-05-16
1427066.072721639,20190517,0.0,2019-05-17
1427066.072721639,20190520,0.0,2019-05-20
1427066.072721639,20190521,0.0,2019-05-21
1427066.072721639,20190522,0.0,2019-05-22
1427066.072721639,20190523,0.0,2019-05-23
1427066.072721639,20190524,0.0,2019-05-24
1427066.072721639,20190528,0.0,2019-05-28
1427066.072721639,20190529,0.0,2019-05-29
1427066.072721639,20190530,0.0,2019-05-30
1427066.072721639,20190531,0.0,2019-05-31
1427066.072721639,20190603,0.0,2019-06-03
1427066.072721639,20190604,0.0,2019-06-04
1427066.072721639,20190605,0.0,2019-06-05
1427066.072721639,20190606,0.0,2019-06-06
1427066.072721639,20190607,0.0,2019-06-07
1427066.072721639,20190610,0.0,2019-06-10
1427066.072721639,20190611,0.0,2019-06-11
1427066.072721639,20190612,0.0,2019-06-12
1427066.072721639,20190613,0.0,2019-06-13
1427066.072721639,20190614,0.0,2019-06-14
1427066.072721639,20190617,0.0,2019-06-17
1427066.072721639,20190618,0.0,2019-06-18
1427066.072721639,20190619,0.0,2019-06-19
1427066.072721639,20190620,0.0,2019-06-20
1427066.072721639,20190621,0.0,2019-06-21
1427066.072721639,20190624,0.0,2019-06-24
1427066.072721639,20190625,0.0,2019-06-25
1427066.072721639,20190626,0.0,2019-06-26
1426639.8924565518,20190627,-0.000298640878116041,2019-06-27
1427934.5266684676,20190628,0.0009074709173360063,2019-06-28
1429082.6672480204,20190701,0.000804056879436521,2019-07-01
1429704.9560588615,20190702,0.0004354463356828209,2019-07-02
1431496.2367704315,20190703,0.0012529023586151933,2019-07-03
1429899.4541690797,20190705,-0.0011154640580504083,2019-07-05
1429899.4541690797,20190708,0.0,2019-07-08
1425565.120603706,20190709,-0.0030312156234036935,2019-07-09
1427394.7569730743,20190710,0.0012834463630770898,2019-07-10
1432954.8154364359,20190711,0.0038952493248274322,2019-07-11
1432272.7389741915,20190712,-0.0004759930005445723,2019-07-12
1432272.7389741915,20190715,0.0,2019-07-15
1432272.7389741915,20190716,0.0,2019-07-16
1432272.7389741915,20190717,0.0,2019-07-17
1431942.6062029854,20190718,-0.00023049574443656518,2019-07-18
1429535.937815055,20190719,-0.001680701710742416,2019-07-19
1429751.2039041764,20190722,0.00015058459422179205,2019-07-22
1432396.9781461668,20190723,0.0018505137360722568,2019-07-23
1429864.5057788638,20190724,-0.001767996167222119,2019-07-24
1429307.9549057381,20190725,-0.0003892332950964361,2019-07-25
1429307.9549057381,20190726,0.0,2019-07-26
1429307.9549057381,20190729,0.0,2019-07-29
1429307.9549057381,20190730,0.0,2019-07-30
1429307.9549057381,20190731,0.0,2019-07-31
1428279.722881231,20190801,-0.0007193915215947255,2019-08-01
1428124.4249068368,20190802,-0.00010873078424789018,2019-08-02
1422455.2915120404,20190805,-0.003969635485483902,2019-08-05
1425707.9188510585,20190806,0.0022866288722231953,2019-08-06
1425897.854998796,20190807,0.00013322234184598436,2019-08-07
1425479.5057239104,20190808,-0.00029339357894320184,2019-08-08
1425479.5057239104,20190809,0.0,2019-08-09
1425479.5057239104,20190812,0.0,2019-08-12
1425479.5057239104,20190813,0.0,2019-08-13
1425479.5057239104,20190814,0.0,2019-08-14
1425479.5057239104,20190815,0.0,2019-08-15
1425479.5057239104,20190816,0.0,2019-08-16
1425479.5057239104,20190819,0.0,2019-08-19
1425479.5057239104,20190820,0.0,2019-08-20
1425479.5057239104,20190821,0.0,2019-08-21
1425479.5057239104,20190822,0.0,2019-08-22
1425479.5057239104,20190823,0.0,2019-08-23
1425479.5057239104,20190826,0.0,2019-08-26
1425479.5057239104,20190827,0.0,2019-08-27
1425479.5057239104,20190828,0.0,2019-08-28
1425479.5057239104,20190829,0.0,2019-08-29
1425479.5057239104,20190830,0.0,2019-08-30
1425479.5057239104,20190903,0.0,2019-09-03
1425479.5057239104,20190904,0.0,2019-09-04
1425479.5057239104,20190905,0.0,2019-09-05
1425479.5057239104,20190906,0.0,2019-09-06
1425479.5057239104,20190909,0.0,2019-09-09
1425479.5057239104,20190910,0.0,2019-09-10
1425479.5057239104,20190911,0.0,2019-09-11
1425479.5057239104,20190912,0.0,2019-09-12
1425479.5057239104,20190913,0.0,2019-09-13
1425479.5057239104,20190916,0.0,2019-09-16
1425479.5057239104,20190917,0.0,2019-09-17
1425479.5057239104,20190918,0.0,2019-09-18
1425479.5057239104,20190919,0.0,2019-09-19
1425479.5057239104,20190920,0.0,2019-09-20
1425479.5057239104,20190923,0.0,2019-09-23
1425479.5057239104,20190924,0.0,2019-09-24
1425479.5057239104,20190925,0.0,2019-09-25
1425479.5057239104,20190926,0.0,2019-09-26
1425479.5057239104,20190927,0.0,2019-09-27
1425479.5057239104,20190930,0.0,2019-09-30
1425479.5057239104,20191001,0.0,2019-10-01
1425479.5057239104,20191002,0.0,2019-10-02
1425479.5057239104,20191003,0.0,2019-10-03
1425479.5057239104,20191004,0.0,2019-10-04
1424582.1071624255,20191007,-0.0006295415387463921,2019-10-07
1424428.153046517,20191008,-0.00010806966838527998,2019-10-08
1424428.153046517,20191009,0.0,2019-10-09
1424428.153046517,20191010,0.0,2019-10-10
1424428.153046517,20191011,0.0,2019-10-11
1424428.153046517,20191014,0.0,2019-10-14
1424428.153046517,20191015,0.0,2019-10-15
1424428.153046517,20191016,0.0,2019-10-16
1424428.153046517,20191017,0.0,2019-10-17
1424428.153046517,20191018,0.0,2019-10-18
1424428.153046517,20191021,0.0,2019-10-21
1424428.153046517,20191022,0.0,2019-10-22
1424428.153046517,20191023,0.0,2019-10-23
1424428.153046517,20191024,0.0,2019-10-24
1424428.153046517,20191025,0.0,2019-10-25
1424428.153046517,20191028,0.0,2019-10-28
1424428.153046517,20191029,0.0,2019-10-29
1424428.153046517,20191030,0.0,2019-10-30
1424428.153046517,20191031,0.0,2019-10-31
1424428.153046517,20191101,0.0,2019-11-01
1424428.153046517,20191104,0.0,2019-11-04
1424428.153046517,20191105,0.0,2019-11-05
1424428.153046517,20191106,0.0,2019-11-06
1424428.153046517,20191107,0.0,2019-11-07
1424428.153046517,20191108,0.0,2019-11-08
1424428.153046517,20191111,0.0,2019-11-11
1424428.153046517,20191112,0.0,2019-11-12
1425127.6879503203,20191113,0.0004910987629016539,2019-11-13
1425013.402487451,20191114,-8.019313906793002e-05,2019-11-14
1425013.402487451,20191115,0.0,2019-11-15
1425013.402487451,20191118,0.0,2019-11-18
1425013.402487451,20191119,0.0,2019-11-19
1425013.402487451,20191120,0.0,2019-11-20
1425013.402487451,20191121,0.0,2019-11-21
1425013.402487451,20191122,0.0,2019-11-22
1425013.402487451,20191125,0.0,2019-11-25
1425013.402487451,20191126,0.0,2019-11-26
1425013.402487451,20191127,0.0,2019-11-27
1425013.402487451,20191129,0.0,2019-11-29
1425013.402487451,20191202,0.0,2019-12-02
1425013.402487451,20191203,0.0,2019-12-03
1425013.402487451,20191204,0.0,2019-12-04
1425013.402487451,20191205,0.0,2019-12-05
1425013.402487451,20191206,0.0,2019-12-06
1425013.402487451,20191209,0.0,2019-12-09
1425013.402487451,20191210,0.0,2019-12-10
1425013.402487451,20191211,0.0,2019-12-11
1425013.402487451,20191212,0.0,2019-12-12
1425013.402487451,20191213,0.0,2019-12-13
1425013.402487451,20191216,0.0,2019-12-16
1425013.402487451,20191217,0.0,2019-12-17
1425013.402487451,20191218,0.0,2019-12-18
1425013.402487451,20191219,0.0,2019-12-19
1425013.402487451,20191220,0.0,2019-12-20
1425013.402487451,20191223,0.0,2019-12-23
1425013.402487451,20191224,0.0,2019-12-24
1425013.402487451,20191226,0.0,2019-12-26
1425013.402487451,20191227,0.0,2019-12-27
1425013.402487451,20191230,0.0,2019-12-30
1425013.402487451,20191231,0.0,2019-12-31
1425013.402487451,20200102,0.0,2020-01-02
1425013.402487451,20200103,0.0,2020-01-03
1425013.402487451,20200106,0.0,2020-01-06
1424651.5012739634,20200107,-0.0002539633752608461,2020-01-07
1426242.7849645766,20200108,0.0011169634743586343,2020-01-08
1425888.5561309084,20200109,-0.000248365031117026,2020-01-09
1425582.768522369,20200110,-0.00021445407302322916,2020-01-10
1425511.2481346354,20200113,-5.016922855183292e-05,2020-01-13
1425511.2481346354,20200114,0.0,2020-01-14
1425511.2481346354,20200115,0.0,2020-01-15
1425511.2481346354,20200116,0.0,2020-01-16
1425511.2481346354,20200117,0.0,2020-01-17
1425511.2481346354,20200121,0.0,2020-01-21
1425511.2481346354,20200122,0.0,2020-01-22
1425511.2481346354,20200123,0.0,2020-01-23
1425511.2481346354,20200124,0.0,2020-01-24
1425511.2481346354,20200127,0.0,2020-01-27
1425511.2481346354,20200128,0.0,2020-01-28
1425511.2481346354,20200129,0.0,2020-01-29
1425511.2481346354,20200130,0.0,2020-01-30
1425511.2481346354,20200131,0.0,2020-01-31
1425511.2481346354,20200203,0.0,2020-02-03
1425511.2481346354,20200204,0.0,2020-02-04
1425511.2481346354,20200205,0.0,2020-02-05
1425511.2481346354,20200206,0.0,2020-02-06
1425511.2481346354,20200207,0.0,2020-02-07
1425511.2481346354,20200210,0.0,2020-02-10
1425511.2481346354,20200211,0.0,2020-02-11
1425511.2481346354,20200212,0.0,2020-02-12
1425511.2481346354,20200213,0.0,2020-02-13
1425511.2481346354,20200214,0.0,2020-02-14
1425511.2481346354,20200218,0.0,2020-02-18
1425511.2481346354,20200219,0.0,2020-02-19
1425511.2481346354,20200220,0.0,2020-02-20
1425511.2481346354,20200221,0.0,2020-02-21
1420971.4444225072,20200224,-0.0031846845951365443,2020-02-24
1414329.6460647262,20200225,-0.004674125144351726,2020-02-25
1414126.7540079637,20200226,-0.00014345457392272998,2020-02-26
1414126.7540079637,20200227,0.0,2020-02-27
1410927.3103973588,20200228,-0.0022624871508419853,2020-02-28
1410783.7956225853,20200302,-0.00010171663254077146,2020-03-02
1410783.7956225853,20200303,0.0,2020-03-03
1410783.7956225853,20200304,0.0,2020-03-04
1410783.7956225853,20200305,0.0,2020-03-05
1410783.7956225853,20200306,0.0,2020-03-06
1410783.7956225853,20200309,0.0,2020-03-09
1410783.7956225853,20200310,0.0,2020-03-10
1410783.7956225853,20200311,0.0,2020-03-11
1410783.7956225853,20200312,0.0,2020-03-12
1410783.7956225853,20200313,0.0,2020-03-13
1410783.7956225853,20200316,0.0,2020-03-16
1410783.7956225853,20200317,0.0,2020-03-17
1410783.7956225853,20200318,0.0,2020-03-18
1410783.7956225853,20200319,0.0,2020-03-19
1410783.7956225853,20200320,0.0,2020-03-20
1410783.7956225853,20200323,0.0,2020-03-23
1410783.7956225853,20200324,0.0,2020-03-24
1410783.7956225853,20200325,0.0,2020-03-25
1410783.7956225853,20200326,0.0,2020-03-26
1410783.7956225853,20200327,0.0,2020-03-27
1410783.7956225853,20200330,0.0,2020-03-30
1410783.7956225853,20200331,0.0,2020-03-31
1410783.7956225853,20200401,0.0,2020-04-01
1410783.7956225853,20200402,0.0,2020-04-02
1410783.7956225853,20200403,0.0,2020-04-03
1410783.7956225853,20200406,0.0,2020-04-06
1410656.5483171418,20200407,-9.019617735783747e-05,2020-04-07
1410537.0090445203,20200408,-8.474016780635196e-05,2020-04-08
1410537.0090445203,20200409,0.0,2020-04-09
1410537.0090445203,20200413,0.0,2020-04-13
1410537.0090445203,20200414,0.0,2020-04-14
1410537.0090445203,20200415,0.0,2020-04-15
1410537.0090445203,20200416,0.0,2020-04-16
1410537.0090445203,20200417,0.0,2020-04-17
1410537.0090445203,20200420,0.0,2020-04-20
1410537.0090445203,20200421,0.0,2020-04-21
1410537.0090445203,20200422,0.0,2020-04-22
1410537.0090445203,20200423,0.0,2020-04-23
1410537.0090445203,20200424,0.0,2020-04-24
1410537.0090445203,20200427,0.0,2020-04-27
1410537.0090445203,20200428,0.0,2020-04-28
1410537.0090445203,20200429,0.0,2020-04-29
1410537.0090445203,20200430,0.0,2020-04-30
1410537.0090445203,20200501,0.0,2020-05-01
1410537.0090445203,20200504,0.0,2020-05-04
1410537.0090445203,20200505,0.0,2020-05-05
1410537.0090445203,20200506,0.0,2020-05-06
1410537.0090445203,20200507,0.0,2020-05-07
1410537.0090445203,20200508,0.0,2020-05-08
1410537.0090445203,20200511,0.0,2020-05-11
1410537.0090445203,20200512,0.0,2020-05-12
1410537.0090445203,20200513,0.0,2020-05-13
1410537.0090445203,20200514,0.0,2020-05-14
1410537.0090445203,20200515,0.0,2020-05-15
1410537.0090445203,20200518,0.0,2020-05-18
1410537.0090445203,20200519,0.0,2020-05-19
1410537.0090445203,20200520,0.0,2020-05-20
1410537.0090445203,20200521,0.0,2020-05-21
1410537.0090445203,20200522,0.0,2020-05-22
1410537.0090445203,20200526,0.0,2020-05-26
1410537.0090445203,20200527,0.0,2020-05-27
1410537.0090445203,20200528,0.0,2020-05-28
1410726.7548788881,20200529,0.0001345202806810608,2020-05-29
1410708.260527423,20200601,-1.310980414970242e-05,2020-06-01
1410416.8715582634,20200602,-0.0002065550881870104,2020-06-02
1410416.8715582634,20200603,0.0,2020-06-03
1410416.8715582634,20200604,0.0,2020-06-04
1413296.1917768489,20200605,0.002041467509818151,2020-06-05
1413155.5045890259,20200608,-9.954543756751644e-05,2020-06-08
1413155.5045890259,20200609,0.0,2020-06-09
1413155.5045890259,20200610,0.0,2020-06-10
1413155.5045890259,20200611,0.0,2020-06-11
1413155.5045890259,20200612,0.0,2020-06-12
1413155.5045890259,20200615,0.0,2020-06-15
1413155.5045890259,20200616,0.0,2020-06-16
1413155.5045890259,20200617,0.0,2020-06-17
1413155.5045890259,20200618,0.0,2020-06-18
1413155.5045890259,20200619,0.0,2020-06-19
1413155.5045890259,20200622,0.0,2020-06-22
1413155.5045890259,20200623,0.0,2020-06-23
1413155.5045890259,20200624,0.0,2020-06-24
1413155.5045890259,20200625,0.0,2020-06-25
1413155.5045890259,20200626,0.0,2020-06-26
1413155.5045890259,20200629,0.0,2020-06-29
1413155.5045890259,20200630,0.0,2020-06-30
1413155.5045890259,20200701,0.0,
1413155.5045890259,20200702,0.0,
1413155.5045890259,20200706,0.0,
